time,low,high,open,close,volumefrom,volumeto
1463504400,531400,532400,532400,532400,11.57,6155097.8
1463508000,531500,532400,532400,531500,0.03751,19934.51
1463511600,531500,531500,531500,531500,0,0
1463515200,531500,531500,531500,531500,0,0
1463518800,531500,532300,531500,531600,1.41,747950.43
1463522400,531600,533000,531600,533000,78.59,41844611.87
1463526000,531500,533000,533000,532400,23.43,12460052.79
1463529600,532400,533000,532400,532600,26.92,14335139.7
1463533200,532000,533100,532600,533100,8.54,4552469.84
1463536800,533000,533600,533100,533300,12.97,6919175.08
1463540400,533200,533900,533300,533800,20.32,10844415.12
1463544000,533800,534000,533800,534000,35.15,18770827.21
1463547600,533800,534400,534000,534400,55.35,29567367.21
1463551200,533900,534400,534400,534400,58.13,31059415.89
1463554800,534200,534600,534400,534300,85.57,45731777.8
1463558400,533800,535000,534700,534600,90.34,48299542.57
1463562000,534100,534600,534600,534100,48.84,26091085.72
1463565600,534000,534400,534100,534100,29.06,15519287.34
1463569200,533600,534600,534100,534300,42.62,22750830.7
1463572800,534300,534700,534300,534500,4.2,2245922.34
1463576400,533000,534500,534500,533100,68.17,36392481.8
1463580000,533100,535400,533100,535400,43.51,23275164.97
1463583600,535000,535600,535400,535000,26.47,14170528.76
1463587200,535000,535400,535000,535400,14.87,7962039.58
1463590800,535400,536300,535400,536000,17.94,9616178.61
1463594400,533000,536300,536000,536300,58.38,31208214.73
1463598000,536300,537000,536300,537000,3.6,1932450
1463601600,535400,537000,537000,535400,4.94,2651201
1463605200,535400,537000,535400,537000,32.04,17187019.47
1463608800,536000,537000,537000,536400,63.77,34194672.62
1463612400,536000,536400,536400,536000,12.64,6777603.42
1463616000,536000,536100,536000,536000,6.95,3724694.99
1463619600,536000,536100,536000,536000,23.66,12682471.31
1463623200,536000,536100,536000,536100,46.66,25015912.15
1463626800,536000,536100,536100,536000,61.03,32716945.71
1463630400,536000,536100,536000,536100,52.9,28356180.4
1463634000,536100,536800,536100,536100,113.05,60649724.83
1463637600,536100,536400,536100,536400,20.87,11188521.28
1463641200,536300,536400,536400,536400,38.61,20708843.91
1463644800,536000,537000,536400,536300,34.93,18741366.88
1463648400,533600,537100,536300,535400,147.03,78800044.99
1463652000,533600,535400,535400,535400,28.07,15016301.37
1463655600,534000,535400,535400,534000,18.66,9983829
1463659200,533700,535000,534000,533800,16.42,8775005.16
1463662800,533700,534400,533800,533800,24.99,13342538.79
1463666400,533700,534900,533800,534300,25.6,13677507.82
1463670000,533900,534300,534300,533900,9.4,5019742.78
1463673600,533900,534300,533900,534300,12.15,6490797.5
1463677200,533900,534400,534300,533900,26.96,14402248.62
1463680800,533700,535400,533900,535400,52.02,27805783.64
1463684400,535400,535400,535400,535400,0.2307,123540
1463688000,533200,535400,535400,534900,24.92,13292000.81
1463691600,533800,534900,534900,533900,29.6,15800700
1463695200,532000,533900,533900,532000,46.1,24547103.27
1463698800,531600,532900,532000,532900,44.57,23709056.79
1463702400,523700,532900,532900,525000,267.42,140872984.73
1463706000,525000,529400,525000,529000,121.01,63921310.91
1463709600,529000,532500,529000,530200,131.06,69629119.06
1463713200,530200,532000,530200,531700,76.64,40715264.56
1463716800,528400,532600,531700,529400,69.88,37053881.8
1463720400,529100,529500,529400,529400,38,20117598.86
1463724000,529300,530400,529400,530000,79.06,41864646.17
1463727600,529300,531300,530000,531200,123.8,65747820.25
1463731200,530800,531100,531100,530800,14.51,7704173.08
1463734800,530000,530800,530800,530200,53.29,28254514.06
1463738400,530000,531100,530200,530200,11.28,5983820.35
1463742000,529500,530200,530200,529500,37.96,20116674.48
1463745600,529500,530000,529500,529900,21.54,11405296
1463749200,529900,531000,529900,529900,63.69,33775758.87
1463752800,529900,530800,529900,530000,45.68,24218333.66
1463756400,530000,530100,530000,530100,10.97,5812395.78
1463760000,530000,530100,530100,530000,9.7,5143430
1463763600,530000,530100,530000,530000,2.2,1166071.76
1463767200,530000,530400,530000,530400,9.95,5273197.5
1463770800,530100,530400,530400,530100,6.03,3196109.22
1463774400,530100,530200,530100,530200,3.29,1741649
1463778000,530100,530300,530200,530300,3.04,1612110.28
1463781600,530300,530600,530300,530600,42.08,22323907.63
1463785200,530500,530600,530600,530500,9.59,5084901.59
1463788800,530400,531200,530500,530500,69.62,36932432.02
1463792400,529800,531200,530500,529900,76.79,40733389.17
1463796000,529900,530000,529900,529900,26.3,13940308.09
1463799600,529700,530300,529900,529700,38.27,20277888.49
1463803200,529600,529800,529700,529600,58.03,30737094
1463806800,529500,529600,529600,529500,11.95,6327624.86
1463810400,529300,529600,529500,529300,27.71,14669044.15
1463814000,529200,529300,529300,529300,16.2,8577265.92
1463817600,529000,529200,529200,529000,29.33,15518811.07
1463821200,528400,529000,529000,528400,121.52,64258895.39
1463824800,528000,528400,528400,528100,13.52,7141632.59
1463828400,528000,528100,528100,528000,29.48,15564484.83
1463832000,527100,528100,528000,527200,46.84,24698252.39
1463835600,527200,528600,527200,528300,19.76,10436513.79
1463839200,527100,528300,528300,528000,20.65,10893132.26
1463842800,527500,528400,528000,528400,6.02,3178763.48
1463846400,527700,528600,528400,528600,14.42,7617812.74
1463850000,528600,528600,528600,528600,0,0
1463853600,528300,528600,528600,528300,7.33,3872439
1463857200,527500,528400,528300,527500,11.28,5955739.24
1463860800,527500,527600,527500,527600,0.2085,110013.57
1463864400,527600,528400,527600,528400,8.57,4527600
1463868000,528400,528400,528400,528400,0.2839,150000
1463871600,528400,528400,528400,528400,0.7958,420520.97
1463875200,527800,528400,528400,528400,3.8,2008915.6
1463878800,527900,528400,528400,527900,1.24,654660
1463882400,527800,528400,527900,527800,35.08,18522963.66
1463886000,527800,527900,527800,527800,4.55,2400552.58
1463889600,527700,527800,527800,527700,7.41,3913269
1463893200,527600,527900,527700,527900,4.58,2416500.38
1463896800,527700,527900,527900,527700,12.2,6436063.62
1463900400,527600,527700,527700,527700,9.71,5125523
1463904000,527700,528000,527700,528000,2.57,1356223.05
1463907600,527700,529000,528000,528400,10.69,5648828.02
1463911200,527000,528400,528400,527200,20.88,11008663.43
1463914800,527200,528000,527200,528000,19.67,10382930.12
1463918400,527000,528100,528000,528000,3.53,1863855.65
1463922000,527100,528100,528000,527100,4.91,2589968.17
1463925600,527000,528400,527100,528400,12.32,6495354.11
1463929200,528300,529000,528400,529000,25.14,13282523.39
1463932800,528100,529000,529000,528400,15.22,8044210
1463936400,528100,528400,528400,528100,0.04171,22029
1463940000,527000,528100,528100,527400,8.22,4334078.33
1463943600,526100,527400,527400,526100,8.76,4618932.44
1463947200,526000,526100,526100,526000,2.16,1138693.87
1463950800,525000,526000,526000,525400,9.66,5075755.41
1463954400,525000,525400,525400,525000,3.6,1890151.29
1463958000,525000,527100,525000,526300,9.29,4889392.02
1463961600,526300,527300,526300,526300,13.71,7219732.32
1463965200,526300,527300,526300,526300,20.88,10991886.17
1463968800,525600,526700,526300,525600,28.77,15137237.57
1463972400,525000,525700,525600,525700,42.21,22170783.96
1463976000,525600,527300,525700,526700,51.53,27119229.75
1463979600,525700,526800,526700,526800,22.27,11723074.25
1463983200,526800,527300,526800,526800,42.33,22302746.17
1463986800,525900,526800,526800,526400,46.56,24495599.91
1463990400,526000,528400,526000,528000,39.57,20848758.75
1463994000,528000,529400,528000,529000,41.06,21707811
1463997600,526600,529000,529000,528400,64.48,34010727.34
1464001200,526700,529000,528400,528400,53.41,28219534.42
1464004800,526700,528400,528400,527500,5.89,3104287.26
1464008400,527500,528300,527500,528200,36.51,19287590.97
1464012000,527600,528300,528200,527600,12.92,6822613.45
1464015600,527500,528300,527600,528300,50.27,26530738.39
1464019200,527700,529400,528300,529400,5.11,2706274.88
1464022800,529400,529400,529400,529400,1.89,1002151
1464026400,529400,529400,529400,529400,0,0
1464030000,529400,529400,529400,529400,0,0
1464033600,529400,529400,529400,529400,0.627,331949
1464037200,528000,529400,529400,528000,6.02,3186092
1464040800,528000,528400,528000,528400,0.01995,10541.05
1464044400,527900,528400,528400,527900,18.41,9728335
1464048000,527700,529500,527900,529500,47.34,25057817.2
1464051600,529000,529500,529500,529300,22.52,11913417.12
1464055200,529000,529400,529300,529000,37.12,19647610.32
1464058800,529000,529900,529000,529800,25.89,13714669.8
1464062400,529000,529800,529800,529700,25.96,13750528.83
1464066000,529100,529800,529700,529600,27.6,14616915.36
1464069600,529400,529800,529600,529400,28.43,15059638.72
1464073200,529400,529800,529400,529800,32.51,17219332.98
1464076800,529500,531000,529600,531000,15.55,8254108.18
1464080400,529600,531200,531000,531100,95.13,50468843.49
1464084000,531000,531100,531100,531100,6.52,3463161.87
1464087600,529600,531100,531100,531100,32.26,17122917.74
1464091200,531000,531900,531100,531900,56.76,30162348.8
1464094800,531900,532900,531900,532600,78.31,41685015.1
1464098400,532400,533000,532600,533000,33.42,17805715.75
1464102000,532600,534000,533000,533000,30.92,16486397.84
1464105600,532900,534700,533000,534400,51.6,27564953.26
1464109200,534400,534900,534400,534800,22.35,11943706.78
1464112800,534800,534900,534800,534900,0.1129,60400
1464116400,534500,534900,534900,534600,5.48,2929864.95
1464120000,534400,534600,534600,534500,3.25,1739065.41
1464123600,533500,534500,534500,534300,8.72,4660250.22
1464127200,532800,534300,534300,533400,3.55,1891766.05
1464130800,532600,533400,533400,532600,16.23,8645865.64
1464134400,532000,533300,532600,532000,12.14,6466638.24
1464138000,532000,533400,532000,533000,18.4,9809989.05
1464141600,533000,534400,533000,534400,47.91,25590468.01
1464145200,534000,534800,534400,534500,44.03,23527635.66
1464148800,533400,535000,534500,533400,19.45,10392868.15
1464152400,533300,535000,533400,534400,43.12,23049911.47
1464156000,533700,534900,534400,534600,22.78,12173092.45
1464159600,534100,534600,534600,534100,39.5,21105373.5
1464163200,534200,534900,534600,534200,2.24,1195796.4
1464166800,534200,535000,534200,534900,26.94,14408955.57
1464170400,534900,536000,534900,535200,36.21,19393784.52
1464174000,535200,535300,535200,535300,44.01,23557630.87
1464177600,535300,535900,535300,535700,15.83,8475582.92
1464181200,535700,535900,535700,535900,7.89,4226505.95
1464184800,535800,535900,535900,535800,1.88,1008716.53
1464188400,535000,535900,535800,535100,7.35,3936821.41
1464192000,535000,535100,535100,535000,1.11,592899.5
1464195600,535000,535000,535000,535000,0,0
1464199200,534100,535000,535000,535000,15.7,8393758.58
1464202800,535000,535000,535000,535000,0.04468,23904
1464206400,535000,535000,535000,535000,0,0
1464210000,534900,535000,535000,534900,9.52,5092227.53
1464213600,534900,534900,534900,534900,0.9,481410
1464217200,534900,535000,534900,535000,22.79,12192480
1464220800,534200,535000,535000,534900,19.56,10464002.69
1464224400,534200,535000,534900,534200,57.36,30674967.33
1464228000,534200,535000,534200,534600,103.79,55472988.92
1464231600,534100,534600,534600,534200,21.51,11493278.22
1464235200,534100,534200,534200,534200,34.73,18550362.84
1464238800,534000,535400,534200,535300,40.97,21894019.78
1464242400,534000,535900,535300,535900,22.5,12040757.3
1464246000,535900,536800,535900,536100,25.5,13681021.1
1464249600,535600,536000,536000,535900,22.49,12052918.74
1464253200,535100,535900,535900,535700,14.06,7526851.06
1464256800,535700,535900,535700,535800,17,9110027.28
1464260400,535800,537000,535800,537000,91.31,49006178.48
1464264000,537000,538000,537000,537300,18.97,10200893.37
1464267600,536100,538400,537300,537600,71.12,38231331.38
1464271200,536600,538900,537600,538400,34.42,18523843.83
1464274800,536600,539000,538400,536600,15.77,8496619.73
1464278400,536600,539000,536600,537600,23.58,12689618.3
1464282000,537600,538400,537600,538300,0.6648,357864.85
1464285600,538300,538400,538300,538400,0.8651,465776.3
1464289200,537400,538400,538400,537400,2.39,1283055.2
1464292800,537400,537400,537400,537400,0.01996,10726.5
1464296400,537400,537400,537400,537400,0,0
1464300000,537400,538000,537400,538000,1.7,914180
1464303600,537000,538400,538000,537000,8.33,4477467.19
1464307200,537000,538400,537000,538000,7.56,4066897.95
1464310800,537900,547700,538000,547700,389.78,211392542.61
1464314400,547700,560200,547700,560200,260.82,144291871.7
1464318000,553600,565000,560200,558400,181.61,101546155.61
1464321600,555700,560000,558400,560000,86.63,48374543.99
1464325200,560000,570500,560000,564900,151.45,85749689.39
1464328800,564900,569400,564900,569100,83.68,47502527.31
1464332400,569100,576400,569100,574000,158.55,90682370.95
1464336000,574000,575500,574000,574000,27.5,15818214.65
1464339600,566100,574500,574000,572000,144.96,82553058.7
1464343200,570000,573300,572000,573300,25.28,14444026.5
1464346800,572000,574500,573300,573500,94.25,54043177.54
1464350400,572600,575400,573500,575400,30,17240517.86
1464354000,575400,580500,575400,580000,69.24,40058280.01
1464357600,578100,580000,580000,579000,21.74,12601257.52
1464361200,575000,580400,579000,575000,110.73,64090089.94
1464364800,575000,578500,575000,577000,56.52,32647762.31
1464368400,577000,580900,577000,580900,23.02,13329329.95
1464372000,577500,580900,580900,577500,9.15,5287670.36
1464375600,577500,579500,577500,577500,9.06,5246960.49
1464379200,577400,580500,577500,580500,6.78,3929339.27
1464382800,576500,580500,580500,576500,40.14,23213959.94
1464386400,574500,580000,576500,576400,34.12,19668543.07
1464390000,576300,579400,576400,576600,13.35,7719677.92
1464393600,576500,580000,576600,580000,87.43,50600388.21
1464397200,580000,582000,580000,581900,47.24,27435439.45
1464400800,581500,591500,581900,591000,65.42,38444570.52
1464404400,590800,608900,591000,603500,157.97,94440420.41
1464408000,602500,617400,603500,617400,79.69,48381897.76
1464411600,611500,620300,617400,615000,68.98,42483861.68
1464415200,615000,629500,615000,628500,72.63,45139101.71
1464418800,617000,640000,628500,617000,154.42,96422188.03
1464422400,613100,619500,616500,618500,32.73,20219723.62
1464426000,616500,620000,618500,619500,84.72,52423141.34
1464429600,616500,619500,619500,619000,12.18,7535565.52
1464433200,615500,619500,619000,617500,32.97,20386272.68
1464436800,614500,619500,617500,617700,88.52,54651197.54
1464440400,617500,635000,617700,623700,190.54,118651591.15
1464444000,618500,623700,623700,618600,6.93,4287754.72
1464447600,617600,619600,618600,617600,30.32,18742340.56
1464451200,617600,619300,617600,618500,19.05,11766547
1464454800,617800,620500,618500,617800,16.27,10062210.45
1464458400,617800,620500,617800,620500,5.72,3545734.71
1464462000,620400,620500,620500,620500,8.14,5050527.64
1464465600,619500,626500,620500,626500,29.29,18271408.48
1464469200,626500,649500,626500,649500,100.18,63569514.36
1464472800,648500,688500,649500,688500,91.5,60716727.79
1464476400,671500,688500,688500,679500,199.4,135836007.09
1464480000,674500,684500,679500,679400,110.14,74940008.11
1464483600,676500,679500,679400,677600,73.86,50054680.61
1464487200,670000,680000,677600,671000,154.47,104740656.36
1464490800,670000,676500,671000,672600,68.55,46074026.67
1464494400,626000,672600,672600,647500,372.08,240669277.65
1464498000,639500,649900,647500,649500,102.87,66566745.83
1464501600,649500,660000,649500,659500,86.83,56848628.97
1464505200,655400,665000,659500,664000,56.69,37338783.07
1464508800,663500,666500,664700,663500,9.74,6474386.54
1464512400,650100,667500,663500,660000,44.45,29413949.79
1464516000,655100,662900,660000,656000,21.54,14142558.94
1464519600,656000,672500,656000,670500,44.91,29907460.52
1464523200,664500,674900,670500,673900,132.75,89016136.31
1464526800,667500,676500,673900,671700,54.88,36828811.03
